tier_snapshot_id,fetched_at,tier_updated_at,tier_updated_date,tier_mode,tier_mode_cn,character_slug,character_name_en,character_name_cn,prydwen_category,prydwen_role,role_group,role_group_cn,tier,rating,special_rating,tags,marks,is_new,default_role,element,path,rarity,icon_url,source_url
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,Amplifier,Amplifier,support,辅助,T0,11,11,"Advance, Buff",,,Support,Ice,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-remembrance_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,tribbie,Tribbie,缇宝,Amplifier,Amplifier,support,辅助,T0,11,11,Buff,,,Sub DPS,Quantum,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/tribbie_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,yao-guang,Yao Guang,爻光,Amplifier,Amplifier,support,辅助,T0,11,11,SP-Friendly,,,Support,Physical,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/yao-guang_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,cipher,Cipher,赛飞儿,Amplifier,Amplifier,support,辅助,T0.5,10,10,"Debuff, SP-Friendly",,,Sub DPS,Quantum,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/cipher_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sparkle,Sparkle,花火,Amplifier,Amplifier,support,辅助,T0.5,10,10,"Advance, Buff, SP-Friendly",,,Support,Quantum,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sparkle_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,the-dahlia,The Dahlia,大丽花,Amplifier,Amplifier,support,辅助,T0.5,10,10,"Break, Buff, SP-Friendly",,,Sub DPS,Fire,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/the-dahlia_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,trailblazer-elation,Trailblazer: Elation,开拓者•欢愉,Amplifier,Amplifier,support,辅助,T0.5,10,10,"Buff, SP-Friendly",,,Support,Lightning,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-elation_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,cerydra,Cerydra,刻律德菈,Amplifier,Amplifier,support,辅助,T1,9,9,Buff,,,Support,Wind,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/cerydra_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,robin,Robin,知更鸟,Amplifier,Amplifier,support,辅助,T1,9,9,"Advance, Buff",,,Support,Physical,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/robin_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,ruan-mei,Ruan Mei,阮•梅,Amplifier,Amplifier,support,辅助,T1,9,9,"Break, Buff, Delay",,,Support,Ice,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/ruan-mei_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sunday,Sunday,星期日,Amplifier,Amplifier,support,辅助,T1,9,9,"Advance, Buff, Energy",,,Support,Imaginary,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sunday_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,tingyun-fugue,Fugue,忘归人,Amplifier,Amplifier,support,辅助,T1,9,9,"Break, Buff, Debuff, Delay",,,Support,Fire,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/tingyun-fugue_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,Amplifier,Amplifier,support,辅助,T1,9,9,"Break, Buff",,,Support,Imaginary,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-harmony_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,bronya,Bronya,布洛妮娅,Amplifier,Amplifier,support,辅助,T1.5,8,8,"Advance, Buff, SP-Unfriendly",,,Support,Wind,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/bronya_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,jiaoqiu,Jiaoqiu,椒丘,Amplifier,Amplifier,support,辅助,T2,7,7,"Debuff, DOT",,,Support,Fire,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/jiaoqiu_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,silver-wolf,Silver Wolf,银狼,Amplifier,Amplifier,support,辅助,T2,7,7,Debuff,,,Sub DPS,Quantum,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/silver-wolf_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,tingyun,Tingyun,停云,Amplifier,Amplifier,support,辅助,T2,7,6,"Buff, Energy",,,Support,Lightning,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/tingyun_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,welt,Welt,瓦尔特,Amplifier,Amplifier,support,辅助,T2,7,7,"Debuff, Delay",,,Sub DPS,Imaginary,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/welt_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,pela,Pela,佩拉,Amplifier,Amplifier,support,辅助,T3,6,6,Debuff,,,Sub DPS,Ice,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/pela_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,asta,Asta,艾丝妲,Amplifier,Amplifier,support,辅助,T5,4,4,Buff,,,Support,Fire,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/asta_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,guinaifen,Guinaifen,桂乃芬,Amplifier,Amplifier,support,辅助,T5,4,4,"Debuff, DOT",,,Sub DPS,Fire,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/guinaifen_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,hanya,Hanya,寒鸦,Amplifier,Amplifier,support,辅助,T5,4,4,Buff,,,Support,Physical,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hanya_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,yukong,Yukong,驭空,Amplifier,Amplifier,support,辅助,T5,4,4,Buff,,,Support,Imaginary,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/yukong_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,hyacine,Hyacine,风堇,Sustain,Sustain,sustain,生存位,T0,11,11,"Buff, SP-Unfriendly",,,Healer,Wind,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hyacine_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,Sustain,Sustain,sustain,生存位,T0.5,10,10,"Buff, SP-Friendly",,,Shielder,Physical,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/dan-heng-permansor-terrae_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,huohuo,Huohuo,藿藿,Sustain,Sustain,sustain,生存位,T0.5,10,10,"Buff, Energy",,,Healer,Wind,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/huohuo_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,lingsha,Lingsha,灵砂,Sustain,Sustain,sustain,生存位,T0.5,10,10,"Break, Debuff",,,Healer,Fire,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/lingsha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,aventurine,Aventurine,砂金,Sustain,Sustain,sustain,生存位,T1,9,9,"Debuff, SP-Friendly",,,Shielder,Imaginary,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/aventurine_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,gallagher,Gallagher,加拉赫,Sustain,Sustain,sustain,生存位,T1,9,8,"Advance, Break, Debuff, SP-Friendly",,,Healer,Fire,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/gallagher_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,luocha,Luocha,罗刹,Sustain,Sustain,sustain,生存位,T1,9,9,SP-Friendly,,,Healer,Imaginary,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/luocha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,fu-xuan,Fu Xuan,符玄,Sustain,Sustain,sustain,生存位,T1.5,8,8,Buff,,,Support,Quantum,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/fu-xuan_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,bailu,Bailu,白露,Sustain,Sustain,sustain,生存位,T3,6,6,,,,Healer,Lightning,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/bailu_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,lynx,Lynx,玲可,Sustain,Sustain,sustain,生存位,T3,6,5,,,,Healer,Quantum,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/lynx_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,gepard,Gepard,杰帕德,Sustain,Sustain,sustain,生存位,T4,5,5,,,,Shielder,Ice,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/gepard_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,march-7th,March 7th,三月七 - 存护,Sustain,Sustain,sustain,生存位,T5,4,4,,,,Shielder,Ice,Preservation,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/march-7th_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,natasha,Natasha,娜塔莎,Sustain,Sustain,sustain,生存位,T5,4,4,,,,Healer,Physical,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/natasha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,Sustain,Sustain,sustain,生存位,T5,4,4,"Break, Debuff",,,Shielder,Fire,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-preservation_icon.webp,https://www.prydwen.gg/star-rail/tier-list
