snapshot_id,collect_date,mode,mode_cn,character_slug,character_name_en,character_name_cn,usage_value,source_file,note
4.2.1,2026-05-02,as,末日幻影,tingyun,Tingyun,停云,0.2,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,tingyun-fugue,Fugue,忘归人,21.21,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,tingyun-fugue,Fugue,忘归人,24.76,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,tingyun-fugue,Fugue,忘归人,26.31,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,topaz,Topaz & Numby,托帕&账账,0.13,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,topaz,Topaz & Numby,托帕&账账,0.04,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,topaz,Topaz & Numby,托帕&账账,0.2,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,trailblazer-elation,Trailblazer: Elation,开拓者•欢愉,6.03,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,trailblazer-elation,Trailblazer: Elation,开拓者•欢愉,3.91,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,trailblazer-elation,Trailblazer: Elation,开拓者•欢愉,17.84,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,7.32,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,7.68,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,8.82,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,18.6,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,24.23,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,18.78,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,tribbie,Tribbie,缇宝,27.32,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,tribbie,Tribbie,缇宝,39.42,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,tribbie,Tribbie,缇宝,27.26,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,welt,Welt,瓦尔特,0.54,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,welt,Welt,瓦尔特,0.08,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,welt,Welt,瓦尔特,0.36,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,xueyi,Xueyi,雪衣,0.04,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,xueyi,Xueyi,雪衣,0.03,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,xueyi,Xueyi,雪衣,0.04,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,yanqing,Yanqing,彦卿,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,yanqing,Yanqing,彦卿,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,yanqing,Yanqing,彦卿,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,yao-guang,Yao Guang,爻光,21.26,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,yao-guang,Yao Guang,爻光,25.38,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,yao-guang,Yao Guang,爻光,30.44,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,yukong,Yukong,驭空,0.01,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,yukong,Yukong,驭空,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,yukong,Yukong,驭空,0.0,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,moc,混沌回忆,yunli,Yunli,云璃,0.13,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,pf,虚构叙事,yunli,Yunli,云璃,0.37,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.1,2026-05-02,as,末日幻影,yunli,Yunli,云璃,0.11,4.2.1/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,acheron,Acheron,黄泉,1.13,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,acheron,Acheron,黄泉,1.47,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,acheron,Acheron,黄泉,0.49,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,aglaea,Aglaea,阿格莱雅,1.73,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,aglaea,Aglaea,阿格莱雅,1.13,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,aglaea,Aglaea,阿格莱雅,0.67,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,archer,Archer,Archer,13.67,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,archer,Archer,Archer,4.34,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,archer,Archer,Archer,12.2,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,arlan,Arlan,阿兰,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,arlan,Arlan,阿兰,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,arlan,Arlan,阿兰,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,asta,Asta,艾丝妲,0.14,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,asta,Asta,艾丝妲,0.37,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,asta,Asta,艾丝妲,0.29,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,aventurine,Aventurine,砂金,3.83,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,aventurine,Aventurine,砂金,3.91,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,aventurine,Aventurine,砂金,2.65,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,bailu,Bailu,白露,0.11,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,bailu,Bailu,白露,0.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,bailu,Bailu,白露,0.12,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,black-swan,Black Swan,黑天鹅,15.77,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,black-swan,Black Swan,黑天鹅,21.86,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,black-swan,Black Swan,黑天鹅,16.74,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,boothill,Boothill,波提欧,0.6,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,boothill,Boothill,波提欧,0.06,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,boothill,Boothill,波提欧,1.27,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,bronya,Bronya,布洛妮娅,3.9,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,bronya,Bronya,布洛妮娅,2.8,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,bronya,Bronya,布洛妮娅,3.75,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,castorice,Castorice,遐蝶,47.86,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,castorice,Castorice,遐蝶,48.86,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,castorice,Castorice,遐蝶,52.91,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,cerydra,Cerydra,刻律德菈,15.87,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,cerydra,Cerydra,刻律德菈,12.59,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,cerydra,Cerydra,刻律德菈,12.91,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,cipher,Cipher,赛飞儿,2.91,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,cipher,Cipher,赛飞儿,1.24,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,cipher,Cipher,赛飞儿,1.66,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,clara,Clara,克拉拉,0.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,clara,Clara,克拉拉,0.17,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,clara,Clara,克拉拉,0.03,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,cyrene,Cyrene,昔涟,46.25,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,cyrene,Cyrene,昔涟,46.35,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,cyrene,Cyrene,昔涟,48.2,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,dan-heng,Dan Heng,丹恒,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,dan-heng,Dan Heng,丹恒,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,dan-heng,Dan Heng,丹恒,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,53.98,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,53.97,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,49.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,dr-ratio,Dr. Ratio,真理医生,0.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,dr-ratio,Dr. Ratio,真理医生,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,dr-ratio,Dr. Ratio,真理医生,0.04,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,evanescia,Evanescia,绯英,3.82,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,evanescia,Evanescia,绯英,4.83,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,evanescia,Evanescia,绯英,4.09,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,feixiao,Feixiao,飞霄,0.78,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,feixiao,Feixiao,飞霄,0.31,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,feixiao,Feixiao,飞霄,0.74,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,firefly,Firefly,流萤,23.03,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,firefly,Firefly,流萤,15.89,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,firefly,Firefly,流萤,27.76,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,fu-xuan,Fu Xuan,符玄,1.07,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,fu-xuan,Fu Xuan,符玄,1.36,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,fu-xuan,Fu Xuan,符玄,1.28,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,gallagher,Gallagher,加拉赫,6.17,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,gallagher,Gallagher,加拉赫,4.71,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,gallagher,Gallagher,加拉赫,9.12,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,gepard,Gepard,杰帕德,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,gepard,Gepard,杰帕德,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,gepard,Gepard,杰帕德,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,guinaifen,Guinaifen,桂乃芬,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,guinaifen,Guinaifen,桂乃芬,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,guinaifen,Guinaifen,桂乃芬,0.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,hanya,Hanya,寒鸦,0.03,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,hanya,Hanya,寒鸦,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,hanya,Hanya,寒鸦,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,herta,Herta,黑塔,0.49,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,herta,Herta,黑塔,6.65,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,herta,Herta,黑塔,0.5,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,himeko,Himeko,姬子,0.05,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,himeko,Himeko,姬子,1.24,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,himeko,Himeko,姬子,0.11,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,hook,Hook,虎克,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,hook,Hook,虎克,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,hook,Hook,虎克,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,huohuo,Huohuo,藿藿,11.31,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,huohuo,Huohuo,藿藿,23.64,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,huohuo,Huohuo,藿藿,19.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,hyacine,Hyacine,风堇,55.77,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,hyacine,Hyacine,风堇,58.72,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,hyacine,Hyacine,风堇,59.71,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,hysilens,Hysilens,海瑟音,17.28,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,hysilens,Hysilens,海瑟音,23.42,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,hysilens,Hysilens,海瑟音,18.54,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.06,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.15,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,0.05,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,jade,Jade,翡翠,0.59,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,jade,Jade,翡翠,3.55,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,jade,Jade,翡翠,0.69,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,jiaoqiu,Jiaoqiu,椒丘,0.64,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,jiaoqiu,Jiaoqiu,椒丘,1.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,jiaoqiu,Jiaoqiu,椒丘,0.32,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,jing-yuan,Jing Yuan,景元,0.15,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,jing-yuan,Jing Yuan,景元,0.32,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,jing-yuan,Jing Yuan,景元,0.07,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,jingliu,Jingliu,镜流,0.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,jingliu,Jingliu,镜流,0.07,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,jingliu,Jingliu,镜流,0.08,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,kafka,Kafka,卡芙卡,17.43,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,kafka,Kafka,卡芙卡,23.92,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,kafka,Kafka,卡芙卡,18.84,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,lingsha,Lingsha,灵砂,12.91,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,lingsha,Lingsha,灵砂,12.87,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,lingsha,Lingsha,灵砂,15.86,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,luka,Luka,卢卡,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,luka,Luka,卢卡,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,luka,Luka,卢卡,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,luocha,Luocha,罗刹,1.58,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,luocha,Luocha,罗刹,1.63,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,luocha,Luocha,罗刹,2.68,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,lynx,Lynx,玲可,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,lynx,Lynx,玲可,0.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,lynx,Lynx,玲可,0.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,march-7th,March 7th,三月七 - 存护,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,march-7th,March 7th,三月七 - 存护,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,march-7th,March 7th,三月七 - 存护,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.04,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,0.23,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,misha,Misha,米沙,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,misha,Misha,米沙,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,misha,Misha,米沙,0.0,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,moze,Moze,貊泽,0.05,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,moze,Moze,貊泽,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,moze,Moze,貊泽,0.02,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,mydei,Mydei,万敌,1.5,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,mydei,Mydei,万敌,1.73,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,mydei,Mydei,万敌,1.72,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,natasha,Natasha,娜塔莎,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,natasha,Natasha,娜塔莎,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,natasha,Natasha,娜塔莎,0.01,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,pela,Pela,佩拉,0.06,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,pela,Pela,佩拉,0.06,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,pela,Pela,佩拉,0.05,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,moc,混沌回忆,phainon,Phainon,白厄,19.59,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,pf,虚构叙事,phainon,Phainon,白厄,14.75,4.2.2/histograph.json,trend auxiliary; not a full character usage table
4.2.2,2026-05-16,as,末日幻影,phainon,Phainon,白厄,14.97,4.2.2/histograph.json,trend auxiliary; not a full character usage table
