tier_snapshot_id,fetched_at,tier_updated_at,tier_updated_date,tier_mode,tier_mode_cn,character_slug,character_name_en,character_name_cn,prydwen_category,prydwen_role,role_group,role_group_cn,tier,rating,tags,marks,is_new,element,element_cn,style,style_cn,faction,rarity,icon_url,source_url,collect_date,phase_ver,phase_name,app_rate,avg_score,quality_flag
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,burnice,Burnice White,柏妮思·怀特,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Fire,火,Anomaly,异常,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/burnice.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,危局强袭 2.7.2,0.64,21471,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,burnice,Burnice White,柏妮思·怀特,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Fire,火,Anomaly,异常,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/burnice.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.8.1,危局强袭 2.8.1,2.37,22690,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,burnice,Burnice White,柏妮思·怀特,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Fire,火,Anomaly,异常,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/burnice.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,危局强袭 2.8.2,4.89,19027,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,burnice,Burnice White,柏妮思·怀特,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Fire,火,Anomaly,异常,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/burnice.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,危局强袭 2.8.3,0.48,21230,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,burnice,Burnice White,柏妮思·怀特,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Fire,火,Anomaly,异常,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/burnice.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,3.0.1,危局强袭 3.0.1,6.06,30331,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,式舆防卫 2.6.1,2.79,29186,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.3,式舆防卫 2.6.3,1.76,30936,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.6.4,式舆防卫 2.6.4,1.62,30247,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,式舆防卫 2.7.2,1.2,28749,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.7.3,式舆防卫 2.7.3,1.22,28154,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,式舆防卫 2.8.2,1.76,25132,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,式舆防卫 2.8.3,1.43,29891,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,2.8.3,式舆防卫 2.8.3,1.36,29264,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,危局强袭 2.6.1,1.27,22605,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.2,危局强袭 2.6.2,1.56,23544,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.7.1,危局强袭 2.7.1,0.94,22711,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,危局强袭 2.7.2,1.3,23802,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.8.1,危局强袭 2.8.1,0.84,22513,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,危局强袭 2.8.2,1.42,19574,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,危局强袭 2.8.3,1.32,24334,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,caesar,Caesar King,凯撒·金,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Defence,防护,Sons of Calydon,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/caesar.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,3.0.1,危局强袭 3.0.1,1.16,24810,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,式舆防卫 2.7.2,9.4,34829,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.7.3,式舆防卫 2.7.3,14.85,32219,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,式舆防卫 2.8.2,15.28,29487,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,式舆防卫 2.8.3,4.18,30833,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,2.8.3,式舆防卫 2.8.3,3.89,30559,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,危局强袭 2.7.2,5.59,32621,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.8.1,危局强袭 2.8.1,12.01,29913,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,危局强袭 2.8.2,1.57,18367,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,危局强袭 2.8.3,13.38,29412,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,cissia,Cissia,希希芙,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,Partner (Seed),,,Electric,电,Attack,强攻,Metropolitan Order Division,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/cissia.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,3.0.1,危局强袭 3.0.1,1.46,25852,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,式舆防卫 2.6.1,0.26,27548,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.3,式舆防卫 2.6.3,0.24,29419,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.6.4,式舆防卫 2.6.4,0.19,26872,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,式舆防卫 2.7.2,0.09,0,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.7.3,式舆防卫 2.7.3,0.15,27592,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,式舆防卫 2.8.2,0.2,25522,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,式舆防卫 2.8.3,0.25,27255,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,2.8.3,式舆防卫 2.8.3,0.21,26768,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,危局强袭 2.6.1,0.48,21279,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.2,危局强袭 2.6.2,0.35,22903,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.7.1,危局强袭 2.7.1,0.11,22542,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,危局强袭 2.7.2,0.31,23099,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.8.1,危局强袭 2.8.1,0.19,22098,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,危局强袭 2.8.2,0.19,18943,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,危局强袭 2.8.3,0.27,21537,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,corin,Corin Wickes,可琳·威克斯,CritDPS,直伤主C,crit_dps,直伤主C,T2,7,,,,Physical,物理,Attack,强攻,Victoria Housekeeping Co.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/corin.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,3.0.1,危局强袭 3.0.1,0.17,21944,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,式舆防卫 2.6.1,63.0,34076,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.3,式舆防卫 2.6.3,61.98,35139,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.6.4,式舆防卫 2.6.4,62.76,34266,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,式舆防卫 2.7.2,60.03,32668,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.7.3,式舆防卫 2.7.3,60.18,32872,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,式舆防卫 2.8.2,58.26,31386,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,式舆防卫 2.8.3,62.97,33040,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,2.8.3,式舆防卫 2.8.3,61.4,32744,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,危局强袭 2.6.1,59.4,32383,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.2,危局强袭 2.6.2,57.33,30283,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.7.1,危局强袭 2.7.1,53.31,31890,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,危局强袭 2.7.2,60.36,30243,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-05-11,2.8.1,危局强袭 2.8.1,56.39,28927,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-02,2.8.2,危局强袭 2.8.2,61.46,26063,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-15,2.8.3,危局强袭 2.8.3,60.44,30473,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,dialyn,Dialyn,琉音,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Stun,击破,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/dialyn.webp,https://www.prydwen.gg/zenless/tier-list,2026-06-21,3.0.1,危局强袭 3.0.1,58.71,32017,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ellen,Ellen Joe,艾莲·乔,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ice,冰,Attack,强攻,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ellen.webp,https://www.prydwen.gg/zenless/tier-list,2026-02-17,2.6.1,式舆防卫 2.6.1,0.6,28940,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ellen,Ellen Joe,艾莲·乔,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ice,冰,Attack,强攻,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ellen.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-10,2.6.3,式舆防卫 2.6.3,0.3,26969,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ellen,Ellen Joe,艾莲·乔,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ice,冰,Attack,强攻,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ellen.webp,https://www.prydwen.gg/zenless/tier-list,2026-03-31,2.6.4,式舆防卫 2.6.4,0.91,26438,ok
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ellen,Ellen Joe,艾莲·乔,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ice,冰,Attack,强攻,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ellen.webp,https://www.prydwen.gg/zenless/tier-list,2026-04-21,2.7.2,式舆防卫 2.7.2,0.56,26933,ok
