snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,start_date,end_date,character_slug,character_name_en,character_name_cn,role,rarity,app_rate,avg_score,sample,sample_players,cons_avg,char_level,w_engine_level,core_skill,source_kind,source_file,source_url,quality_flag
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,robin,Robin,罗宾,bangboo,S,33.04,28139,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,robin,Robin,罗宾,bangboo,S,14.66,22079,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,robin,Robin,罗宾,bangboo,S,27.37,24792,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,robin,Robin,罗宾,bangboo,S,11.74,22554,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,robin,Robin,罗宾,bangboo,S,19.98,25992,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,robin,Robin,罗宾,bangboo,S,31.89,24501,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,robin,Robin,罗宾,bangboo,S,19.77,27439,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,robin,Robin,罗宾,bangboo,S,13.19,23883,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,rocketboo,Rocketboo,飚速布,bangboo,S,2.98,26682,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,rocketboo,Rocketboo,飚速布,bangboo,S,3.23,23376,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,rocketboo,Rocketboo,飚速布,bangboo,S,1.83,24871,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,rocketboo,Rocketboo,飚速布,bangboo,S,1.12,23472,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,rocketboo,Rocketboo,飚速布,bangboo,S,2.21,24209,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,rocketboo,Rocketboo,飚速布,bangboo,S,1.62,20175,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,rocketboo,Rocketboo,飚速布,bangboo,S,0.94,24229,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,rocketboo,Rocketboo,飚速布,bangboo,S,1.55,29087,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,safety,Safety,阿全,bangboo,S,0.03,0,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,safety,Safety,阿全,bangboo,S,0.03,0,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,safety,Safety,阿全,bangboo,S,0.01,0,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,safety,Safety,阿全,bangboo,S,0.03,0,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,safety,Safety,阿全,bangboo,S,0.01,0,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,safety,Safety,阿全,bangboo,S,0.04,0,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,safety,Safety,阿全,bangboo,S,0.02,0,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,safety,Safety,阿全,bangboo,S,0.01,0,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,sharkboo,Sharkboo,鲨牙布,bangboo,S,10.69,26745,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,sharkboo,Sharkboo,鲨牙布,bangboo,S,5.09,26537,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,sharkboo,Sharkboo,鲨牙布,bangboo,S,13.43,25593,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,sharkboo,Sharkboo,鲨牙布,bangboo,S,4.57,24112,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,sharkboo,Sharkboo,鲨牙布,bangboo,S,10.53,26355,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,sharkboo,Sharkboo,鲨牙布,bangboo,S,12.34,22503,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,sharkboo,Sharkboo,鲨牙布,bangboo,S,6.55,27062,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,sharkboo,Sharkboo,鲨牙布,bangboo,S,8.5,26271,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,snap,Snap,咔嚓仔,bangboo,S,16.59,29640,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,snap,Snap,咔嚓仔,bangboo,S,16.14,25673,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,snap,Snap,咔嚓仔,bangboo,S,17.55,27214,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,snap,Snap,咔嚓仔,bangboo,S,17.26,25930,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,snap,Snap,咔嚓仔,bangboo,S,20.71,27432,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,snap,Snap,咔嚓仔,bangboo,S,20.19,23446,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,snap,Snap,咔嚓仔,bangboo,S,21.34,27513,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,snap,Snap,咔嚓仔,bangboo,S,21.09,30223,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,sprout,Sprout,芽芽,bangboo,S,66.97,31395,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,sprout,Sprout,芽芽,bangboo,S,61.86,30640,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,sprout,Sprout,芽芽,bangboo,S,31.0,26170,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,sprout,Sprout,芽芽,bangboo,S,66.08,29968,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,sprout,Sprout,芽芽,bangboo,S,51.19,29535,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,sprout,Sprout,芽芽,bangboo,S,56.59,23997,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,sprout,Sprout,芽芽,bangboo,S,63.8,30396,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,sprout,Sprout,芽芽,bangboo,S,55.92,29245,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,da,危局强袭,bangboo,邦布,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,sumoboo,Sumoboo,扑击布,bangboo,A,0.1,0,,,,,,,hf_bangboo,2.6.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/chars/bangboo_all.json,ok
2.6.2,2026-03-10,da,危局强袭,bangboo,邦布,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,sumoboo,Sumoboo,扑击布,bangboo,A,0.13,27916,,,,,,,hf_bangboo,2.6.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/chars/bangboo_all.json,ok
2.7.1,2026-03-31,da,危局强袭,bangboo,邦布,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,sumoboo,Sumoboo,扑击布,bangboo,A,0.11,0,,,,,,,hf_bangboo,2.7.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/chars/bangboo_all.json,ok
2.7.2,2026-04-21,da,危局强袭,bangboo,邦布,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,sumoboo,Sumoboo,扑击布,bangboo,A,0.16,26970,,,,,,,hf_bangboo,2.7.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/chars/bangboo_all.json,ok
2.8.1,2026-05-11,da,危局强袭,bangboo,邦布,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,sumoboo,Sumoboo,扑击布,bangboo,A,0.15,27000,,,,,,,hf_bangboo,2.8.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/chars/bangboo_all.json,ok
2.8.2,2026-06-02,da,危局强袭,bangboo,邦布,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,sumoboo,Sumoboo,扑击布,bangboo,A,0.16,21024,,,,,,,hf_bangboo,2.8.2/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,sumoboo,Sumoboo,扑击布,bangboo,A,0.21,26447,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,sumoboo,Sumoboo,扑击布,bangboo,A,0.12,28313,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.8.3,2026-06-15,da,危局强袭,bangboo,邦布,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,ultra-jake,Ultra Jake,超极杰克,bangboo,S,0.0,0,,,,,,,hf_bangboo,2.8.3/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/chars/bangboo_all.json,ok
3.0.1,2026-06-21,da,危局强袭,bangboo,邦布,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,ultra-jake,Ultra Jake,超极杰克,bangboo,S,21.29,30777,,,,,,,hf_bangboo,3.0.1/da/chars/bangboo_all.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/chars/bangboo_all.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-1,第5防线 1,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,6.12,29086,1950,611,0.46,59.99,59.88,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-1,第5防线 1,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,5.13,28782,2610,1611,0.45,60.0,59.84,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-1,第5防线 1,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,3.24,27561,2241,1224,0.55,60.0,59.82,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-1,第5防线 1,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,2.5,28687,1008,706,0.56,60.0,59.96,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-1,第5防线 1,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,2.46,28660,1180,699,0.69,59.99,59.84,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-1,第5防线 1,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,4.29,27101,1451,409,0.49,60.0,59.86,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-1,第5防线 1,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,alice,Alice Thymefield,爱丽丝·泰姆菲尔德,异常主C,S,0.33,27833,1441,712,0.57,60.0,59.72,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-1,第5防线 1,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.02,0,15,1,5.85,60.0,60.0,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,sd,式舆防卫,5-1,第5防线 1,2.6.3,式舆防卫 2.6.3,2026-03-06,2026-03-20,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.02,0,8,4,5.88,60.0,60.0,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,sd,式舆防卫,5-1,第5防线 1,2.6.4,式舆防卫 2.6.4,2026-03-20,2026-04-03,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.01,0,5,2,5.54,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,sd,式舆防卫,5-1,第5防线 1,2.7.2,式舆防卫 2.7.2,2026-04-17,2026-05-01,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.01,0,8,3,5.69,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,sd,式舆防卫,5-1,第5防线 1,2.7.3,式舆防卫 2.7.3,2026-05-01,2026-05-15,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.02,0,8,1,6.0,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,sd,式舆防卫,5-1,第5防线 1,2.8.2,式舆防卫 2.8.2,2026-05-29,2026-06-12,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.03,0,14,0,5.6,0.0,0.0,0.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
3.0.1,2026-06-21,sd,式舆防卫,5-1,第5防线 1,2.8.3,式舆防卫 2.8.3,2026-06-12,2026-06-26,anby-demara,Anby Demara,安比·德玛拉,辅助,A,0.0,0,5,2,6.0,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,sd,式舆防卫,5-1,第5防线 1,2.6.1,式舆防卫 2.6.1,2026-02-06,2026-02-20,anby-demara-soldier-0,Soldier 0 - Anby,零号·安比,直伤主C,S,0.99,28186,6990,1668,0.31,59.99,59.73,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
