snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,scope,rank,char_1_slug,char_2_slug,char_3_slug,bangboo_slug,char_1_name_cn,char_2_name_cn,char_3_name_cn,bangboo_name_cn,app_rate,avg_score,avg_score_m1,source_kind,source_file,source_url,raw_index,raw_json
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,2,ye-shunguang,zhao,sunna,sprout,叶瞬光,照,千夏,芽芽,14.33,25260,32218,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,2,"{""char_one"":""ye-shunguang"",""char_two"":""zhao"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":14.33,""rank"":2,""avg_round"":25260,""avg_round_m1"":32218}"
2.8.1,2026-05-11,da,危局强袭,1-1,1 / 1,2.8.1,危局强袭 2.8.1,1-1_combined.json,2,miyabi,vivian,ukinami-yuzuha,robin,星见 雅,薇薇安·班希,浮波柚叶,罗宾,11.5,23145,28238,hf_comps,2.8.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-1_combined.json,2,"{""char_one"":""miyabi"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":11.5,""rank"":2,""avg_round"":23145,""avg_round_m1"":28238}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,2,jane-doe,velina,ukinami-yuzuha,ultra-jake,简·杜,维琳娜·艾嘉德,浮波柚叶,超极杰克,11.46,26255,36403,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,2,"{""char_one"":""jane-doe"",""char_two"":""velina"",""char_three"":""ukinami-yuzuha"",""bangboo"":""ultra-jake"",""app_rate"":11.46,""rank"":2,""avg_round"":26255,""avg_round_m1"":36403}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,2,promeia,nangong-yu,ukinami-yuzuha,biggest-fan,普罗米娅,南宫羽,浮波柚叶,阿饭,9.72,32060,40417,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,2,"{""char_one"":""promeia"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""biggest-fan"",""app_rate"":9.72,""rank"":2,""avg_round"":32060,""avg_round_m1"":40417}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,2,miyabi,nangong-yu,ukinami-yuzuha,miss-esme,星见 雅,南宫羽,浮波柚叶,艾丝弥小姐,7.48,27660,32787,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,2,"{""char_one"":""miyabi"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":7.48,""rank"":2,""avg_round"":27660,""avg_round_m1"":32787}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,2,aria,nangong-yu,ukinami-yuzuha,biggest-fan,爱芮,南宫羽,浮波柚叶,阿饭,5.66,36127,42144,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,2,"{""char_one"":""aria"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""biggest-fan"",""app_rate"":5.66,""rank"":2,""avg_round"":36127,""avg_round_m1"":42144}"
2.8.2,2026-06-02,da,危局强袭,1-1,1 / 1,2.8.2,危局强袭 2.8.2,1-1_combined.json,3,promeia,vivian,ukinami-yuzuha,robin,普罗米娅,薇薇安·班希,浮波柚叶,罗宾,13.25,30027,39995,hf_comps,2.8.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-1_combined.json,3,"{""char_one"":""promeia"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":13.25,""rank"":3,""avg_round"":30027,""avg_round_m1"":39995}"
2.8.1,2026-05-11,da,危局强袭,1-1,1 / 1,2.8.1,危局强袭 2.8.1,1-1_combined.json,3,promeia,nangong-yu,ukinami-yuzuha,biggest-fan,普罗米娅,南宫羽,浮波柚叶,阿饭,10.62,33495,42702,hf_comps,2.8.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-1_combined.json,3,"{""char_one"":""promeia"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""biggest-fan"",""app_rate"":10.62,""rank"":3,""avg_round"":33495,""avg_round_m1"":42702}"
2.6.1,2026-02-17,da,危局强袭,1-1,1 / 1,2.6.1,危局强袭 2.6.1,1-1_combined.json,3,ye-shunguang,dialyn,sunna,sprout,叶瞬光,琉音,千夏,芽芽,9.46,35650,41083,hf_comps,2.6.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-1_combined.json,3,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":9.46,""rank"":3,""avg_round"":35650,""avg_round_m1"":41083}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,3,aria,nangong-yu,sunna,biggest-fan,爱芮,南宫羽,千夏,阿饭,8.8,30733,37962,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,3,"{""char_one"":""aria"",""char_two"":""nangong-yu"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":8.8,""rank"":3,""avg_round"":30733,""avg_round_m1"":37962}"
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,3,alice,vivian,ukinami-yuzuha,robin,爱丽丝·泰姆菲尔德,薇薇安·班希,浮波柚叶,罗宾,8.04,22127,26221,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,3,"{""char_one"":""alice"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":8.04,""rank"":3,""avg_round"":22127,""avg_round_m1"":26221}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,3,aria,velina,ukinami-yuzuha,ultra-jake,爱芮,维琳娜·艾嘉德,浮波柚叶,超极杰克,7.76,33766,40620,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,3,"{""char_one"":""aria"",""char_two"":""velina"",""char_three"":""ukinami-yuzuha"",""bangboo"":""ultra-jake"",""app_rate"":7.76,""rank"":3,""avg_round"":33766,""avg_round_m1"":40620}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,3,aria,ukinami-yuzuha,sunna,biggest-fan,爱芮,浮波柚叶,千夏,阿饭,5.73,26384,32276,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,3,"{""char_one"":""aria"",""char_two"":""ukinami-yuzuha"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":5.73,""rank"":3,""avg_round"":26384,""avg_round_m1"":32276}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,3,alice,nangong-yu,ukinami-yuzuha,miss-esme,爱丽丝·泰姆菲尔德,南宫羽,浮波柚叶,艾丝弥小姐,5.27,27051,36257,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,3,"{""char_one"":""alice"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":5.27,""rank"":3,""avg_round"":27051,""avg_round_m1"":36257}"
2.6.1,2026-02-17,da,危局强袭,1-1,1 / 1,2.6.1,危局强袭 2.6.1,1-1_combined.json,4,ye-shunguang,zhao,astra-yao,sprout,叶瞬光,照,耀嘉音,芽芽,9.1,29324,36661,hf_comps,2.6.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-1_combined.json,4,"{""char_one"":""ye-shunguang"",""char_two"":""zhao"",""char_three"":""astra-yao"",""bangboo"":""sprout"",""app_rate"":9.1,""rank"":4,""avg_round"":29324,""avg_round_m1"":36661}"
2.8.1,2026-05-11,da,危局强袭,1-1,1 / 1,2.8.1,危局强袭 2.8.1,1-1_combined.json,4,promeia,vivian,ukinami-yuzuha,robin,普罗米娅,薇薇安·班希,浮波柚叶,罗宾,8.8,30644,39070,hf_comps,2.8.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-1_combined.json,4,"{""char_one"":""promeia"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":8.8,""rank"":4,""avg_round"":30644,""avg_round_m1"":39070}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,4,promeia,vivian,ukinami-yuzuha,robin,普罗米娅,薇薇安·班希,浮波柚叶,罗宾,7.12,32223,40848,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,4,"{""char_one"":""promeia"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":7.12,""rank"":4,""avg_round"":32223,""avg_round_m1"":40848}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,4,miyabi,nangong-yu,ukinami-yuzuha,biggest-fan,星见 雅,南宫羽,浮波柚叶,阿饭,7.02,24695,30552,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,4,"{""char_one"":""miyabi"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""biggest-fan"",""app_rate"":7.02,""rank"":4,""avg_round"":24695,""avg_round_m1"":30552}"
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,4,ye-shunguang,dialyn,zhao,sprout,叶瞬光,琉音,照,芽芽,6.56,24705,30397,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,4,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":6.56,""rank"":4,""avg_round"":24705,""avg_round_m1"":30397}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,4,ye-shunguang,zhao,sunna,sprout,叶瞬光,照,千夏,芽芽,4.99,27049,33619,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,4,"{""char_one"":""ye-shunguang"",""char_two"":""zhao"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":4.99,""rank"":4,""avg_round"":27049,""avg_round_m1"":33619}"
2.8.2,2026-06-02,da,危局强袭,1-1,1 / 1,2.8.2,危局强袭 2.8.2,1-1_combined.json,4,promeia,nangong-yu,ukinami-yuzuha,biggest-fan,普罗米娅,南宫羽,浮波柚叶,阿饭,4.93,30861,41015,hf_comps,2.8.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-1_combined.json,4,"{""char_one"":""promeia"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""biggest-fan"",""app_rate"":4.93,""rank"":4,""avg_round"":30861,""avg_round_m1"":41015}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,4,yanagi,vivian,ukinami-yuzuha,robin,月城 柳,薇薇安·班希,浮波柚叶,罗宾,4.61,22421,27026,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,4,"{""char_one"":""yanagi"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":4.61,""rank"":4,""avg_round"":22421,""avg_round_m1"":27026}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,5,alice,vivian,ukinami-yuzuha,robin,爱丽丝·泰姆菲尔德,薇薇安·班希,浮波柚叶,罗宾,6.64,26741,34584,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,5,"{""char_one"":""alice"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":6.64,""rank"":5,""avg_round"":26741,""avg_round_m1"":34584}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,5,alice,velina,ukinami-yuzuha,miss-esme,爱丽丝·泰姆菲尔德,维琳娜·艾嘉德,浮波柚叶,艾丝弥小姐,5.46,27676,37290,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,5,"{""char_one"":""alice"",""char_two"":""velina"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":5.46,""rank"":5,""avg_round"":27676,""avg_round_m1"":37290}"
2.8.1,2026-05-11,da,危局强袭,1-1,1 / 1,2.8.1,危局强袭 2.8.1,1-1_combined.json,5,aria,nangong-yu,sunna,biggest-fan,爱芮,南宫羽,千夏,阿饭,5.18,25902,35609,hf_comps,2.8.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-1_combined.json,5,"{""char_one"":""aria"",""char_two"":""nangong-yu"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":5.18,""rank"":5,""avg_round"":25902,""avg_round_m1"":35609}"
2.8.2,2026-06-02,da,危局强袭,1-1,1 / 1,2.8.2,危局强袭 2.8.2,1-1_combined.json,5,miyabi,ukinami-yuzuha,soukaku,penguinboo,星见 雅,浮波柚叶,苍角,企鹅布,4.62,25318,31204,hf_comps,2.8.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-1_combined.json,5,"{""char_one"":""miyabi"",""char_two"":""ukinami-yuzuha"",""char_three"":""soukaku"",""bangboo"":""penguinboo"",""app_rate"":4.62,""rank"":5,""avg_round"":25318,""avg_round_m1"":31204}"
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,5,yixuan,dialyn,lucia,belion,仪玄,琉音,卢西娅,狮耶,4.41,22974,26473,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,5,"{""char_one"":""yixuan"",""char_two"":""dialyn"",""char_three"":""lucia"",""bangboo"":""belion"",""app_rate"":4.41,""rank"":5,""avg_round"":22974,""avg_round_m1"":26473}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,5,yanagi,nangong-yu,ukinami-yuzuha,agent-gulliver,月城 柳,南宫羽,浮波柚叶,格列佛探员,4.12,26761,32747,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,5,"{""char_one"":""yanagi"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""agent-gulliver"",""app_rate"":4.12,""rank"":5,""avg_round"":26761,""avg_round_m1"":32747}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,5,yixuan,dialyn,lucia,belion,仪玄,琉音,卢西娅,狮耶,3.98,23434,29971,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,5,"{""char_one"":""yixuan"",""char_two"":""dialyn"",""char_three"":""lucia"",""bangboo"":""belion"",""app_rate"":3.98,""rank"":5,""avg_round"":23434,""avg_round_m1"":29971}"
2.6.1,2026-02-17,da,危局强袭,1-1,1 / 1,2.6.1,危局强袭 2.6.1,1-1_combined.json,5,ye-shunguang,trigger,zhao,sprout,叶瞬光,「扳机」,照,芽芽,1.96,24540,27991,hf_comps,2.6.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-1_combined.json,5,"{""char_one"":""ye-shunguang"",""char_two"":""trigger"",""char_three"":""zhao"",""bangboo"":""sprout"",""app_rate"":1.96,""rank"":5,""avg_round"":24540,""avg_round_m1"":27991}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,6,burnice,velina,ukinami-yuzuha,ultra-jake,柏妮思·怀特,维琳娜·艾嘉德,浮波柚叶,超极杰克,5.14,32342,40096,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,6,"{""char_one"":""burnice"",""char_two"":""velina"",""char_three"":""ukinami-yuzuha"",""bangboo"":""ultra-jake"",""app_rate"":5.14,""rank"":6,""avg_round"":32342,""avg_round_m1"":40096}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,6,alice,nangong-yu,ukinami-yuzuha,miss-esme,爱丽丝·泰姆菲尔德,南宫羽,浮波柚叶,艾丝弥小姐,4.62,31762,40253,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,6,"{""char_one"":""alice"",""char_two"":""nangong-yu"",""char_three"":""ukinami-yuzuha"",""bangboo"":""miss-esme"",""app_rate"":4.62,""rank"":6,""avg_round"":31762,""avg_round_m1"":40253}"
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,6,ye-shunguang,dialyn,sunna,sprout,叶瞬光,琉音,千夏,芽芽,4.39,25766,33399,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,6,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":4.39,""rank"":6,""avg_round"":25766,""avg_round_m1"":33399}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,6,ye-shunguang,zhao,sunna,sprout,叶瞬光,照,千夏,芽芽,3.77,21815,25265,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,6,"{""char_one"":""ye-shunguang"",""char_two"":""zhao"",""char_three"":""sunna"",""bangboo"":""sprout"",""app_rate"":3.77,""rank"":6,""avg_round"":21815,""avg_round_m1"":25265}"
2.8.2,2026-06-02,da,危局强袭,1-1,1 / 1,2.8.2,危局强袭 2.8.2,1-1_combined.json,6,miyabi,yanagi,ukinami-yuzuha,agent-gulliver,星见 雅,月城 柳,浮波柚叶,格列佛探员,3.69,19255,22166,hf_comps,2.8.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-1_combined.json,6,"{""char_one"":""miyabi"",""char_two"":""yanagi"",""char_three"":""ukinami-yuzuha"",""bangboo"":""agent-gulliver"",""app_rate"":3.69,""rank"":6,""avg_round"":19255,""avg_round_m1"":22166}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,6,aria,ukinami-yuzuha,sunna,biggest-fan,爱芮,浮波柚叶,千夏,阿饭,3.57,27386,36275,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,6,"{""char_one"":""aria"",""char_two"":""ukinami-yuzuha"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":3.57,""rank"":6,""avg_round"":27386,""avg_round_m1"":36275}"
2.8.1,2026-05-11,da,危局强袭,1-1,1 / 1,2.8.1,危局强袭 2.8.1,1-1_combined.json,6,miyabi,yanagi,ukinami-yuzuha,agent-gulliver,星见 雅,月城 柳,浮波柚叶,格列佛探员,1.82,22659,24447,hf_comps,2.8.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/da/comps/1-1_combined.json,6,"{""char_one"":""miyabi"",""char_two"":""yanagi"",""char_three"":""ukinami-yuzuha"",""bangboo"":""agent-gulliver"",""app_rate"":1.82,""rank"":6,""avg_round"":22659,""avg_round_m1"":24447}"
2.6.1,2026-02-17,da,危局强袭,1-1,1 / 1,2.6.1,危局强袭 2.6.1,1-1_combined.json,6,ye-shunguang,dialyn,astra-yao,sprout,叶瞬光,琉音,耀嘉音,芽芽,1.04,32831,42390,hf_comps,2.6.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/da/comps/1-1_combined.json,6,"{""char_one"":""ye-shunguang"",""char_two"":""dialyn"",""char_three"":""astra-yao"",""bangboo"":""sprout"",""app_rate"":1.04,""rank"":6,""avg_round"":32831,""avg_round_m1"":42390}"
2.8.3,2026-06-15,da,危局强袭,1-1,1 / 1,2.8.3,危局强袭 2.8.3,1-1_combined.json,7,miyabi,vivian,ukinami-yuzuha,robin,星见 雅,薇薇安·班希,浮波柚叶,罗宾,4.57,24847,30587,hf_comps,2.8.3/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/da/comps/1-1_combined.json,7,"{""char_one"":""miyabi"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":4.57,""rank"":7,""avg_round"":24847,""avg_round_m1"":30587}"
3.0.1,2026-06-21,da,危局强袭,1-1,1 / 1,3.0.1,危局强袭 3.0.1,1-1_combined.json,7,aria,nangong-yu,sunna,biggest-fan,爱芮,南宫羽,千夏,阿饭,3.86,23595,32232,hf_comps,3.0.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/da/comps/1-1_combined.json,7,"{""char_one"":""aria"",""char_two"":""nangong-yu"",""char_three"":""sunna"",""bangboo"":""biggest-fan"",""app_rate"":3.86,""rank"":7,""avg_round"":23595,""avg_round_m1"":32232}"
2.6.2,2026-03-10,da,危局强袭,1-1,1 / 1,2.6.2,危局强袭 2.6.2,1-1_combined.json,7,jane-doe,vivian,ukinami-yuzuha,robin,简·杜,薇薇安·班希,浮波柚叶,罗宾,3.67,21075,24820,hf_comps,2.6.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/da/comps/1-1_combined.json,7,"{""char_one"":""jane-doe"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":3.67,""rank"":7,""avg_round"":21075,""avg_round_m1"":24820}"
2.8.2,2026-06-02,da,危局强袭,1-1,1 / 1,2.8.2,危局强袭 2.8.2,1-1_combined.json,7,miyabi,vivian,astra-yao,robin,星见 雅,薇薇安·班希,耀嘉音,罗宾,3.35,19670,24359,hf_comps,2.8.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/da/comps/1-1_combined.json,7,"{""char_one"":""miyabi"",""char_two"":""vivian"",""char_three"":""astra-yao"",""bangboo"":""robin"",""app_rate"":3.35,""rank"":7,""avg_round"":19670,""avg_round_m1"":24359}"
2.7.2,2026-04-21,da,危局强袭,1-1,1 / 1,2.7.2,危局强袭 2.7.2,1-1_combined.json,7,yixuan,ju-fufu,lucia,belion,仪玄,橘福福,卢西娅,狮耶,3.28,22438,25651,hf_comps,2.7.2/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/da/comps/1-1_combined.json,7,"{""char_one"":""yixuan"",""char_two"":""ju-fufu"",""char_three"":""lucia"",""bangboo"":""belion"",""app_rate"":3.28,""rank"":7,""avg_round"":22438,""avg_round_m1"":25651}"
2.7.1,2026-03-31,da,危局强袭,1-1,1 / 1,2.7.1,危局强袭 2.7.1,1-1_combined.json,7,miyabi,vivian,ukinami-yuzuha,robin,星见 雅,薇薇安·班希,浮波柚叶,罗宾,2.86,22143,24111,hf_comps,2.7.1/da/comps/1-1_combined.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/da/comps/1-1_combined.json,7,"{""char_one"":""miyabi"",""char_two"":""vivian"",""char_three"":""ukinami-yuzuha"",""bangboo"":""robin"",""app_rate"":2.86,""rank"":7,""avg_round"":22143,""avg_round_m1"":24111}"
